n;label;image;text;train
75;072.Pomarine_Jaeger;CUB/images/072.Pomarine_Jaeger/Pomarine_Jaeger_0075_61349.jpg;CUB/text/072.Pomarine_Jaeger/Pomarine_Jaeger_0075_61349.txt;1
75;073.Blue_Jay;CUB/images/073.Blue_Jay/Blue_Jay_0075_63021.jpg;CUB/text/073.Blue_Jay/Blue_Jay_0075_63021.txt;1
75;074.Florida_Jay;CUB/images/074.Florida_Jay/Florida_Jay_0075_65093.jpg;CUB/text/074.Florida_Jay/Florida_Jay_0075_65093.txt;1
75;075.Green_Jay;CUB/images/075.Green_Jay/Green_Jay_0075_65701.jpg;CUB/text/075.Green_Jay/Green_Jay_0075_65701.txt;1
75;077.Tropical_Kingbird;CUB/images/077.Tropical_Kingbird/Tropical_Kingbird_0075_69978.jpg;CUB/text/077.Tropical_Kingbird/Tropical_Kingbird_0075_69978.txt;1
75;078.Gray_Kingbird;CUB/images/078.Gray_Kingbird/Gray_Kingbird_0075_70188.jpg;CUB/text/078.Gray_Kingbird/Gray_Kingbird_0075_70188.txt;1
75;079.Belted_Kingfisher;CUB/images/079.Belted_Kingfisher/Belted_Kingfisher_0075_70873.jpg;CUB/text/079.Belted_Kingfisher/Belted_Kingfisher_0075_70873.txt;1
75;081.Pied_Kingfisher;CUB/images/081.Pied_Kingfisher/Pied_Kingfisher_0075_72581.jpg;CUB/text/081.Pied_Kingfisher/Pied_Kingfisher_0075_72581.txt;1
75;082.Ringed_Kingfisher;CUB/images/082.Ringed_Kingfisher/Ringed_Kingfisher_0075_73135.jpg;CUB/text/082.Ringed_Kingfisher/Ringed_Kingfisher_0075_73135.txt;1
75;085.Horned_Lark;CUB/images/085.Horned_Lark/Horned_Lark_0075_74126.jpg;CUB/text/085.Horned_Lark/Horned_Lark_0075_74126.txt;1
75;089.Hooded_Merganser;CUB/images/089.Hooded_Merganser/Hooded_Merganser_0075_78977.jpg;CUB/text/089.Hooded_Merganser/Hooded_Merganser_0075_78977.txt;1
75;090.Red_breasted_Merganser;CUB/images/090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.jpg;CUB/text/090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.txt;1
75;093.Clark_Nutcracker;CUB/images/093.Clark_Nutcracker/Clark_Nutcracker_0075_85715.jpg;CUB/text/093.Clark_Nutcracker/Clark_Nutcracker_0075_85715.txt;1
75;094.White_breasted_Nuthatch;CUB/images/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0075_86289.jpg;CUB/text/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0075_86289.txt;1
75;096.Hooded_Oriole;CUB/images/096.Hooded_Oriole/Hooded_Oriole_0075_90788.jpg;CUB/text/096.Hooded_Oriole/Hooded_Oriole_0075_90788.txt;1
75;097.Orchard_Oriole;CUB/images/097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg;CUB/text/097.Orchard_Oriole/Orchard_Oriole_0075_91847.txt;1
75;098.Scott_Oriole;CUB/images/098.Scott_Oriole/Scott_Oriole_0075_795817.jpg;CUB/text/098.Scott_Oriole/Scott_Oriole_0075_795817.txt;1
75;100.Brown_Pelican;CUB/images/100.Brown_Pelican/Brown_Pelican_0075_95357.jpg;CUB/text/100.Brown_Pelican/Brown_Pelican_0075_95357.txt;1
75;101.White_Pelican;CUB/images/101.White_Pelican/White_Pelican_0075_96422.jpg;CUB/text/101.White_Pelican/White_Pelican_0075_96422.txt;1
75;103.Sayornis;CUB/images/103.Sayornis/Sayornis_0075_98350.jpg;CUB/text/103.Sayornis/Sayornis_0075_98350.txt;1
75;106.Horned_Puffin;CUB/images/106.Horned_Puffin/Horned_Puffin_0075_100664.jpg;CUB/text/106.Horned_Puffin/Horned_Puffin_0075_100664.txt;1
75;107.Common_Raven;CUB/images/107.Common_Raven/Common_Raven_0075_102530.jpg;CUB/text/107.Common_Raven/Common_Raven_0075_102530.txt;1
75;110.Geococcyx;CUB/images/110.Geococcyx/Geococcyx_0075_104334.jpg;CUB/text/110.Geococcyx/Geococcyx_0075_104334.txt;1
75;111.Loggerhead_Shrike;CUB/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0075_106153.jpg;CUB/text/111.Loggerhead_Shrike/Loggerhead_Shrike_0075_106153.txt;1
75;112.Great_Grey_Shrike;CUB/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0075_797022.jpg;CUB/text/112.Great_Grey_Shrike/Great_Grey_Shrike_0075_797022.txt;1
75;116.Chipping_Sparrow;CUB/images/116.Chipping_Sparrow/Chipping_Sparrow_0075_108348.jpg;CUB/text/116.Chipping_Sparrow/Chipping_Sparrow_0075_108348.txt;1
75;117.Clay_colored_Sparrow;CUB/images/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.jpg;CUB/text/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.txt;1
75;120.Fox_Sparrow;CUB/images/120.Fox_Sparrow/Fox_Sparrow_0075_114920.jpg;CUB/text/120.Fox_Sparrow/Fox_Sparrow_0075_114920.txt;1
75;121.Grasshopper_Sparrow;CUB/images/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0075_116260.jpg;CUB/text/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0075_116260.txt;1
75;122.Harris_Sparrow;CUB/images/122.Harris_Sparrow/Harris_Sparrow_0075_116404.jpg;CUB/text/122.Harris_Sparrow/Harris_Sparrow_0075_116404.txt;1
75;123.Henslow_Sparrow;CUB/images/123.Henslow_Sparrow/Henslow_Sparrow_0075_116805.jpg;CUB/text/123.Henslow_Sparrow/Henslow_Sparrow_0075_116805.txt;1
75;124.Le_Conte_Sparrow;CUB/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg;CUB/text/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.txt;1
75;127.Savannah_Sparrow;CUB/images/127.Savannah_Sparrow/Savannah_Sparrow_0075_116305.jpg;CUB/text/127.Savannah_Sparrow/Savannah_Sparrow_0075_116305.txt;1
75;133.White_throated_Sparrow;CUB/images/133.White_throated_Sparrow/White_Throated_Sparrow_0075_128990.jpg;CUB/text/133.White_throated_Sparrow/White_Throated_Sparrow_0075_128990.txt;1
75;134.Cape_Glossy_Starling;CUB/images/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg;CUB/text/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.txt;1
75;136.Barn_Swallow;CUB/images/136.Barn_Swallow/Barn_Swallow_0075_130014.jpg;CUB/text/136.Barn_Swallow/Barn_Swallow_0075_130014.txt;1
75;137.Cliff_Swallow;CUB/images/137.Cliff_Swallow/Cliff_Swallow_0075_134516.jpg;CUB/text/137.Cliff_Swallow/Cliff_Swallow_0075_134516.txt;1
75;138.Tree_Swallow;CUB/images/138.Tree_Swallow/Tree_Swallow_0075_136081.jpg;CUB/text/138.Tree_Swallow/Tree_Swallow_0075_136081.txt;1
75;139.Scarlet_Tanager;CUB/images/139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.jpg;CUB/text/139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.txt;1
75;140.Summer_Tanager;CUB/images/140.Summer_Tanager/Summer_Tanager_0075_139858.jpg;CUB/text/140.Summer_Tanager/Summer_Tanager_0075_139858.txt;1
75;143.Caspian_Tern;CUB/images/143.Caspian_Tern/Caspian_Tern_0075_147650.jpg;CUB/text/143.Caspian_Tern/Caspian_Tern_0075_147650.txt;1
75;144.Common_Tern;CUB/images/144.Common_Tern/Common_Tern_0075_148528.jpg;CUB/text/144.Common_Tern/Common_Tern_0075_148528.txt;1
75;146.Forsters_Tern;CUB/images/146.Forsters_Tern/Forsters_Tern_0075_152258.jpg;CUB/text/146.Forsters_Tern/Forsters_Tern_0075_152258.txt;1
75;147.Least_Tern;CUB/images/147.Least_Tern/Least_Tern_0075_153691.jpg;CUB/text/147.Least_Tern/Least_Tern_0075_153691.txt;1
75;150.Sage_Thrasher;CUB/images/150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg;CUB/text/150.Sage_Thrasher/Sage_Thrasher_0075_155527.txt;1
75;152.Blue_headed_Vireo;CUB/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.jpg;CUB/text/152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.txt;1
75;154.Red_eyed_Vireo;CUB/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0075_158151.jpg;CUB/text/154.Red_eyed_Vireo/Red_Eyed_Vireo_0075_158151.txt;1
75;155.Warbling_Vireo;CUB/images/155.Warbling_Vireo/Warbling_Vireo_0075_158480.jpg;CUB/text/155.Warbling_Vireo/Warbling_Vireo_0075_158480.txt;1
75;157.Yellow_throated_Vireo;CUB/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.jpg;CUB/text/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.txt;1
75;161.Blue_winged_Warbler;CUB/images/161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.jpg;CUB/text/161.Blue_winged_Warbler/Blue_Winged_Warbler_0075_161844.txt;1
75;162.Canada_Warbler;CUB/images/162.Canada_Warbler/Canada_Warbler_0075_162428.jpg;CUB/text/162.Canada_Warbler/Canada_Warbler_0075_162428.txt;1
75;164.Cerulean_Warbler;CUB/images/164.Cerulean_Warbler/Cerulean_Warbler_0075_797233.jpg;CUB/text/164.Cerulean_Warbler/Cerulean_Warbler_0075_797233.txt;1
75;165.Chestnut_sided_Warbler;CUB/images/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0075_164231.jpg;CUB/text/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0075_164231.txt;1
75;166.Golden_winged_Warbler;CUB/images/166.Golden_winged_Warbler/Golden_Winged_Warbler_0075_794848.jpg;CUB/text/166.Golden_winged_Warbler/Golden_Winged_Warbler_0075_794848.txt;1
75;172.Nashville_Warbler;CUB/images/172.Nashville_Warbler/Nashville_Warbler_0075_167419.jpg;CUB/text/172.Nashville_Warbler/Nashville_Warbler_0075_167419.txt;1
75;174.Palm_Warbler;CUB/images/174.Palm_Warbler/Palm_Warbler_0075_168751.jpg;CUB/text/174.Palm_Warbler/Palm_Warbler_0075_168751.txt;1
75;175.Pine_Warbler;CUB/images/175.Pine_Warbler/Pine_Warbler_0075_171933.jpg;CUB/text/175.Pine_Warbler/Pine_Warbler_0075_171933.txt;1
75;176.Prairie_Warbler;CUB/images/176.Prairie_Warbler/Prairie_Warbler_0075_172709.jpg;CUB/text/176.Prairie_Warbler/Prairie_Warbler_0075_172709.txt;1
75;179.Tennessee_Warbler;CUB/images/179.Tennessee_Warbler/Tennessee_Warbler_0075_174763.jpg;CUB/text/179.Tennessee_Warbler/Tennessee_Warbler_0075_174763.txt;1
75;180.Wilson_Warbler;CUB/images/180.Wilson_Warbler/Wilson_Warbler_0075_175234.jpg;CUB/text/180.Wilson_Warbler/Wilson_Warbler_0075_175234.txt;1
75;181.Worm_eating_Warbler;CUB/images/181.Worm_eating_Warbler/Worm_Eating_Warbler_0075_176045.jpg;CUB/text/181.Worm_eating_Warbler/Worm_Eating_Warbler_0075_176045.txt;1
75;183.Northern_Waterthrush;CUB/images/183.Northern_Waterthrush/Northern_Waterthrush_0075_176978.jpg;CUB/text/183.Northern_Waterthrush/Northern_Waterthrush_0075_176978.txt;1
75;185.Bohemian_Waxwing;CUB/images/185.Bohemian_Waxwing/Bohemian_Waxwing_0075_796678.jpg;CUB/text/185.Bohemian_Waxwing/Bohemian_Waxwing_0075_796678.txt;1
75;186.Cedar_Waxwing;CUB/images/186.Cedar_Waxwing/Cedar_Waxwing_0075_179114.jpg;CUB/text/186.Cedar_Waxwing/Cedar_Waxwing_0075_179114.txt;1
75;188.Pileated_Woodpecker;CUB/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0075_180480.jpg;CUB/text/188.Pileated_Woodpecker/Pileated_Woodpecker_0075_180480.txt;1
75;189.Red_bellied_Woodpecker;CUB/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0075_180788.jpg;CUB/text/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0075_180788.txt;1
75;192.Downy_Woodpecker;CUB/images/192.Downy_Woodpecker/Downy_Woodpecker_0075_184346.jpg;CUB/text/192.Downy_Woodpecker/Downy_Woodpecker_0075_184346.txt;1
75;193.Bewick_Wren;CUB/images/193.Bewick_Wren/Bewick_Wren_0075_185046.jpg;CUB/text/193.Bewick_Wren/Bewick_Wren_0075_185046.txt;1
75;194.Cactus_Wren;CUB/images/194.Cactus_Wren/Cactus_Wren_0075_186066.jpg;CUB/text/194.Cactus_Wren/Cactus_Wren_0075_186066.txt;1
75;197.Marsh_Wren;CUB/images/197.Marsh_Wren/Marsh_Wren_0075_188549.jpg;CUB/text/197.Marsh_Wren/Marsh_Wren_0075_188549.txt;1
75;199.Winter_Wren;CUB/images/199.Winter_Wren/Winter_Wren_0075_189578.jpg;CUB/text/199.Winter_Wren/Winter_Wren_0075_189578.txt;1
75;200.Common_Yellowthroat;CUB/images/200.Common_Yellowthroat/Common_Yellowthroat_0075_190900.jpg;CUB/text/200.Common_Yellowthroat/Common_Yellowthroat_0075_190900.txt;1
91;002.Laysan_Albatross;CUB/images/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg;CUB/text/002.Laysan_Albatross/Laysan_Albatross_0091_602.txt;0
91;004.Groove_billed_Ani;CUB/images/004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg;CUB/text/004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.txt;0
91;010.Red_winged_Blackbird;CUB/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg;CUB/text/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.txt;0
91;011.Rusty_Blackbird;CUB/images/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg;CUB/text/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.txt;0
91;012.Yellow_headed_Blackbird;CUB/images/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg;CUB/text/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.txt;0
91;016.Painted_Bunting;CUB/images/016.Painted_Bunting/Painted_Bunting_0091_15198.jpg;CUB/text/016.Painted_Bunting/Painted_Bunting_0091_15198.txt;0
91;019.Gray_Catbird;CUB/images/019.Gray_Catbird/Gray_Catbird_0091_20416.jpg;CUB/text/019.Gray_Catbird/Gray_Catbird_0091_20416.txt;0
91;020.Yellow_breasted_Chat;CUB/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.jpg;CUB/text/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.txt;0
91;021.Eastern_Towhee;CUB/images/021.Eastern_Towhee/Eastern_Towhee_0091_22629.jpg;CUB/text/021.Eastern_Towhee/Eastern_Towhee_0091_22629.txt;0
91;023.Brandt_Cormorant;CUB/images/023.Brandt_Cormorant/Brandt_Cormorant_0091_22825.jpg;CUB/text/023.Brandt_Cormorant/Brandt_Cormorant_0091_22825.txt;0
91;026.Bronzed_Cowbird;CUB/images/026.Bronzed_Cowbird/Bronzed_Cowbird_0091_796212.jpg;CUB/text/026.Bronzed_Cowbird/Bronzed_Cowbird_0091_796212.txt;0
91;031.Black_billed_Cuckoo;CUB/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0091_26246.jpg;CUB/text/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0091_26246.txt;0
91;033.Yellow_billed_Cuckoo;CUB/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0091_26428.jpg;CUB/text/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0091_26428.txt;0
91;035.Purple_Finch;CUB/images/035.Purple_Finch/Purple_Finch_0091_27425.jpg;CUB/text/035.Purple_Finch/Purple_Finch_0091_27425.txt;0
91;036.Northern_Flicker;CUB/images/036.Northern_Flicker/Northern_Flicker_0091_28799.jpg;CUB/text/036.Northern_Flicker/Northern_Flicker_0091_28799.txt;0
91;044.Frigatebird;CUB/images/044.Frigatebird/Frigatebird_0091_43066.jpg;CUB/text/044.Frigatebird/Frigatebird_0091_43066.txt;0
91;045.Northern_Fulmar;CUB/images/045.Northern_Fulmar/Northern_Fulmar_0091_44120.jpg;CUB/text/045.Northern_Fulmar/Northern_Fulmar_0091_44120.txt;0
91;046.Gadwall;CUB/images/046.Gadwall/Gadwall_0091_30941.jpg;CUB/text/046.Gadwall/Gadwall_0091_30941.txt;0
91;047.American_Goldfinch;CUB/images/047.American_Goldfinch/American_Goldfinch_0091_31938.jpg;CUB/text/047.American_Goldfinch/American_Goldfinch_0091_31938.txt;0
91;049.Boat_tailed_Grackle;CUB/images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0091_33504.jpg;CUB/text/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0091_33504.txt;0
91;052.Pied_billed_Grebe;CUB/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0091_35276.jpg;CUB/text/052.Pied_billed_Grebe/Pied_Billed_Grebe_0091_35276.txt;0
91;053.Western_Grebe;CUB/images/053.Western_Grebe/Western_Grebe_0091_36194.jpg;CUB/text/053.Western_Grebe/Western_Grebe_0091_36194.txt;0
91;056.Pine_Grosbeak;CUB/images/056.Pine_Grosbeak/Pine_Grosbeak_0091_38811.jpg;CUB/text/056.Pine_Grosbeak/Pine_Grosbeak_0091_38811.txt;0
91;059.California_Gull;CUB/images/059.California_Gull/California_Gull_0091_41276.jpg;CUB/text/059.California_Gull/California_Gull_0091_41276.txt;0
91;060.Glaucous_winged_Gull;CUB/images/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0091_44848.jpg;CUB/text/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0091_44848.txt;0
91;061.Heermann_Gull;CUB/images/061.Heermann_Gull/Heermann_Gull_0091_45363.jpg;CUB/text/061.Heermann_Gull/Heermann_Gull_0091_45363.txt;0
91;066.Western_Gull;CUB/images/066.Western_Gull/Western_Gull_0091_55465.jpg;CUB/text/066.Western_Gull/Western_Gull_0091_55465.txt;0
91;067.Anna_Hummingbird;CUB/images/067.Anna_Hummingbird/Anna_Hummingbird_0091_56004.jpg;CUB/text/067.Anna_Hummingbird/Anna_Hummingbird_0091_56004.txt;0
91;069.Rufous_Hummingbird;CUB/images/069.Rufous_Hummingbird/Rufous_Hummingbird_0091_60551.jpg;CUB/text/069.Rufous_Hummingbird/Rufous_Hummingbird_0091_60551.txt;0
91;076.Dark_eyed_Junco;CUB/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0091_67304.jpg;CUB/text/076.Dark_eyed_Junco/Dark_Eyed_Junco_0091_67304.txt;0
91;080.Green_Kingfisher;CUB/images/080.Green_Kingfisher/Green_Kingfisher_0091_71248.jpg;CUB/text/080.Green_Kingfisher/Green_Kingfisher_0091_71248.txt;0
91;082.Ringed_Kingfisher;CUB/images/082.Ringed_Kingfisher/Ringed_Kingfisher_0091_72839.jpg;CUB/text/082.Ringed_Kingfisher/Ringed_Kingfisher_0091_72839.txt;0
91;085.Horned_Lark;CUB/images/085.Horned_Lark/Horned_Lark_0091_74087.jpg;CUB/text/085.Horned_Lark/Horned_Lark_0091_74087.txt;0
91;088.Western_Meadowlark;CUB/images/088.Western_Meadowlark/Western_Meadowlark_0091_78576.jpg;CUB/text/088.Western_Meadowlark/Western_Meadowlark_0091_78576.txt;0
91;095.Baltimore_Oriole;CUB/images/095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg;CUB/text/095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.txt;0
91;096.Hooded_Oriole;CUB/images/096.Hooded_Oriole/Hooded_Oriole_0091_90821.jpg;CUB/text/096.Hooded_Oriole/Hooded_Oriole_0091_90821.txt;0
91;097.Orchard_Oriole;CUB/images/097.Orchard_Oriole/Orchard_Oriole_0091_91774.jpg;CUB/text/097.Orchard_Oriole/Orchard_Oriole_0091_91774.txt;0
91;104.American_Pipit;CUB/images/104.American_Pipit/American_Pipit_0091_100276.jpg;CUB/text/104.American_Pipit/American_Pipit_0091_100276.txt;0
91;107.Common_Raven;CUB/images/107.Common_Raven/Common_Raven_0091_101524.jpg;CUB/text/107.Common_Raven/Common_Raven_0091_101524.txt;0
91;110.Geococcyx;CUB/images/110.Geococcyx/Geococcyx_0091_104301.jpg;CUB/text/110.Geococcyx/Geococcyx_0091_104301.txt;0
91;111.Loggerhead_Shrike;CUB/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0091_105076.jpg;CUB/text/111.Loggerhead_Shrike/Loggerhead_Shrike_0091_105076.txt;0
91;112.Great_Grey_Shrike;CUB/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0091_797054.jpg;CUB/text/112.Great_Grey_Shrike/Great_Grey_Shrike_0091_797054.txt;0
91;114.Black_throated_Sparrow;CUB/images/114.Black_throated_Sparrow/Black_Throated_Sparrow_0091_107346.jpg;CUB/text/114.Black_throated_Sparrow/Black_Throated_Sparrow_0091_107346.txt;0
91;116.Chipping_Sparrow;CUB/images/116.Chipping_Sparrow/Chipping_Sparrow_0091_108308.jpg;CUB/text/116.Chipping_Sparrow/Chipping_Sparrow_0091_108308.txt;0
91;117.Clay_colored_Sparrow;CUB/images/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0091_110768.jpg;CUB/text/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0091_110768.txt;0
91;119.Field_Sparrow;CUB/images/119.Field_Sparrow/Field_Sparrow_0091_113486.jpg;CUB/text/119.Field_Sparrow/Field_Sparrow_0091_113486.txt;0
91;120.Fox_Sparrow;CUB/images/120.Fox_Sparrow/Fox_Sparrow_0091_115550.jpg;CUB/text/120.Fox_Sparrow/Fox_Sparrow_0091_115550.txt;0
91;127.Savannah_Sparrow;CUB/images/127.Savannah_Sparrow/Savannah_Sparrow_0091_120630.jpg;CUB/text/127.Savannah_Sparrow/Savannah_Sparrow_0091_120630.txt;0
91;129.Song_Sparrow;CUB/images/129.Song_Sparrow/Song_Sparrow_0091_121651.jpg;CUB/text/129.Song_Sparrow/Song_Sparrow_0091_121651.txt;0
91;131.Vesper_Sparrow;CUB/images/131.Vesper_Sparrow/Vesper_Sparrow_0091_125598.jpg;CUB/text/131.Vesper_Sparrow/Vesper_Sparrow_0091_125598.txt;0
91;134.Cape_Glossy_Starling;CUB/images/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0091_129470.jpg;CUB/text/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0091_129470.txt;0
91;138.Tree_Swallow;CUB/images/138.Tree_Swallow/Tree_Swallow_0091_136870.jpg;CUB/text/138.Tree_Swallow/Tree_Swallow_0091_136870.txt;0
91;140.Summer_Tanager;CUB/images/140.Summer_Tanager/Summer_Tanager_0091_139602.jpg;CUB/text/140.Summer_Tanager/Summer_Tanager_0091_139602.txt;0
91;142.Black_Tern;CUB/images/142.Black_Tern/Black_Tern_0091_144063.jpg;CUB/text/142.Black_Tern/Black_Tern_0091_144063.txt;0
91;146.Forsters_Tern;CUB/images/146.Forsters_Tern/Forsters_Tern_0091_151895.jpg;CUB/text/146.Forsters_Tern/Forsters_Tern_0091_151895.txt;0
91;152.Blue_headed_Vireo;CUB/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0091_155934.jpg;CUB/text/152.Blue_headed_Vireo/Blue_Headed_Vireo_0091_155934.txt;0
91;155.Warbling_Vireo;CUB/images/155.Warbling_Vireo/Warbling_Vireo_0091_158419.jpg;CUB/text/155.Warbling_Vireo/Warbling_Vireo_0091_158419.txt;0
91;156.White_eyed_Vireo;CUB/images/156.White_eyed_Vireo/White_Eyed_Vireo_0091_159045.jpg;CUB/text/156.White_eyed_Vireo/White_Eyed_Vireo_0091_159045.txt;0
91;159.Black_and_white_Warbler;CUB/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0091_160896.jpg;CUB/text/159.Black_and_white_Warbler/Black_And_White_Warbler_0091_160896.txt;0
91;161.Blue_winged_Warbler;CUB/images/161.Blue_winged_Warbler/Blue_Winged_Warbler_0091_162051.jpg;CUB/text/161.Blue_winged_Warbler/Blue_Winged_Warbler_0091_162051.txt;0
91;162.Canada_Warbler;CUB/images/162.Canada_Warbler/Canada_Warbler_0091_162378.jpg;CUB/text/162.Canada_Warbler/Canada_Warbler_0091_162378.txt;0
91;164.Cerulean_Warbler;CUB/images/164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.jpg;CUB/text/164.Cerulean_Warbler/Cerulean_Warbler_0091_163331.txt;0
91;166.Golden_winged_Warbler;CUB/images/166.Golden_winged_Warbler/Golden_Winged_Warbler_0091_794808.jpg;CUB/text/166.Golden_winged_Warbler/Golden_Winged_Warbler_0091_794808.txt;0
91;171.Myrtle_Warbler;CUB/images/171.Myrtle_Warbler/Myrtle_Warbler_0091_166762.jpg;CUB/text/171.Myrtle_Warbler/Myrtle_Warbler_0091_166762.txt;0
91;173.Orange_crowned_Warbler;CUB/images/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0091_167578.jpg;CUB/text/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0091_167578.txt;0
91;175.Pine_Warbler;CUB/images/175.Pine_Warbler/Pine_Warbler_0091_171627.jpg;CUB/text/175.Pine_Warbler/Pine_Warbler_0091_171627.txt;0
91;176.Prairie_Warbler;CUB/images/176.Prairie_Warbler/Prairie_Warbler_0091_172597.jpg;CUB/text/176.Prairie_Warbler/Prairie_Warbler_0091_172597.txt;0
91;179.Tennessee_Warbler;CUB/images/179.Tennessee_Warbler/Tennessee_Warbler_0091_175050.jpg;CUB/text/179.Tennessee_Warbler/Tennessee_Warbler_0091_175050.txt;0
91;184.Louisiana_Waterthrush;CUB/images/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0091_795246.jpg;CUB/text/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0091_795246.txt;0
91;185.Bohemian_Waxwing;CUB/images/185.Bohemian_Waxwing/Bohemian_Waxwing_0091_796634.jpg;CUB/text/185.Bohemian_Waxwing/Bohemian_Waxwing_0091_796634.txt;0
91;188.Pileated_Woodpecker;CUB/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0091_180343.jpg;CUB/text/188.Pileated_Woodpecker/Pileated_Woodpecker_0091_180343.txt;0
91;189.Red_bellied_Woodpecker;CUB/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0091_180938.jpg;CUB/text/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0091_180938.txt;0
91;191.Red_headed_Woodpecker;CUB/images/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0091_183144.jpg;CUB/text/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0091_183144.txt;0
91;192.Downy_Woodpecker;CUB/images/192.Downy_Woodpecker/Downy_Woodpecker_0091_184537.jpg;CUB/text/192.Downy_Woodpecker/Downy_Woodpecker_0091_184537.txt;0
91;195.Carolina_Wren;CUB/images/195.Carolina_Wren/Carolina_Wren_0091_186464.jpg;CUB/text/195.Carolina_Wren/Carolina_Wren_0091_186464.txt;0
91;196.House_Wren;CUB/images/196.House_Wren/House_Wren_0091_188046.jpg;CUB/text/196.House_Wren/House_Wren_0091_188046.txt;0
102;002.Laysan_Albatross;CUB/images/002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg;CUB/text/002.Laysan_Albatross/Laysan_Albatross_0102_611.txt;1
